id,authors,title,year,venue,venue_type,doi,url,abstract_summary,problem_setting,historical_context,approach_family,named_method,core_idea,algorithmic_components,fusion_strategy,learning_used,sensors_used,sensor_fusion_count,hardware_platform,compute_onboard,flight_time_or_trajectory_length,environment_tested,environment_category,real_or_sim,dataset_used,ground_truth_method,number_of_runs,best_ate_rmse,best_ate_rmse_unit,best_rpe,best_rpe_unit,drift_rate_pct,success_rate_pct,improvement_vs_baseline_pct,other_metric_name,other_metric_value,other_metric_unit,baseline_compared,baseline_type,head_to_head_result,claimed_novelty,failure_mode_1,failure_mode_2,failure_mode_3,stated_limitations,stated_future_work,qa_rigor,qa_reporting,qa_baseline,qa_reproducibility,qa_total,qa_tier,citation_tier,extraction_source,extractor,verified_by_human,verifier_initials,verification_date,rq_relevance,manuscript_table,manuscript_figure,notes
REC_1370,Li J.; Yang G.; Cai Q.; Niu H.; Li J.,Cooperative navigation for UAVs in GNSS-denied area based on optimized belief propagation,2022,IEEE Conference/Journal,Journal,10.1016/j.measurement.2022.110797,https://doi.org/10.1016/j.measurement.2022.110797,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Monocular_Camera;Radar_mmWave;UWB to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Monocular_Camera;Radar_mmWave;UWB,4,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,2,3,1,NOT_REPORTED,6,Q-medium,Important,05_papers_fulltext/REC_1370.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=6.5
REC_1373,Vanegas F.; Gonzalez F.,Enabling UAV navigation with sensor and environmental uncertainty in cluttered and GPS-denied environments,2016,IEEE Conference/Journal,Journal,10.3390/s16050666,https://doi.org/10.3390/s16050666,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Monocular_Camera to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Monocular_Camera,2,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,0,NOT_REPORTED,8,Q-high,Important,05_papers_fulltext/REC_1373.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=8.0
REC_1378,Shen C.; Bai Z.; Cao H.; Xu K.; Wang C.; Zhang H.; Wang D.; Tang J.; Liu J.,Optical Flow Sensor/INS/Magnetometer Integrated Navigation System for MAV in GPS-Denied Environment,2016,IEEE Conference/Journal,Journal,10.1155/2016/6105803,https://doi.org/10.1155/2016/6105803,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Monocular_Camera;Optical_Flow;Sonar to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Monocular_Camera;Optical_Flow;Sonar,4,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,2,2,0,NOT_REPORTED,4,Q-low,Peripheral,05_papers_fulltext/REC_1378.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=5.5
REC_1393,Wu H.; Shi Z.; Wu Z.; Xu H.; Tu Z.,ST-DCL: A Spatio-Temporally Decoupled Cooperative Localization Method for Dynamic Drone Swarms,2026,IEEE Conference/Journal,Journal,10.3390/drones10010069,https://doi.org/10.3390/drones10010069,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Thermal_Camera;LiDAR_2D;UWB to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Thermal_Camera;LiDAR_2D;UWB,4,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,1,NOT_REPORTED,8,Q-high,Core,05_papers_fulltext/REC_1393.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=10.0
REC_1399,"Gaia J.; Fagundes L., Jr.; Soria C.; Brandão A.",Adaptive Texture-Aware Pixel Selection for Robust Direct Visual Odometry in UAV Navigation,2026,IEEE Conference/Journal,Journal,10.1109/ICUAS69441.2026.11598726,https://doi.org/10.1109/ICUAS69441.2026.11598726,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_3D to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D,3,UAV,NVIDIA_Jetson,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Indoor,Real_World,Custom_Real_World,Vicon_OptiTrack,5,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,3,3,1,NOT_REPORTED,7,Q-medium,Important,05_papers_fulltext/REC_1399.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=8.5
REC_1402,"Martinez Rocamora B., Jr.; Lima R.R.; Samarakoon K.; Rathjen J.; Gross J.N.; Pereira G.A.S.",Oxpecker: A Tethered UAV for Inspection of Stone-Mine Pillars,2023,IEEE Conference/Journal,Journal,10.3390/drones7020073,https://doi.org/10.3390/drones7020073,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_3D;UWB to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D;UWB,4,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,3,3,1,NOT_REPORTED,8,Q-high,Core,05_papers_fulltext/REC_1402.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=8.5
REC_1403,Soldado Serrano I.; García Doblado J.; Finazzi I.F.; Martín Prats M.Á.,Simless GSM positioning for navigation in GPS-denied environments,2018,IEEE Conference/Journal,Journal,10.1108/AEAT-01-2017-0029,https://doi.org/10.1108/AEAT-01-2017-0029,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Monocular_Camera;Sonar to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Monocular_Camera;Sonar,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,0,2,0,NOT_REPORTED,2,Q-low,Peripheral,05_papers_fulltext/REC_1403.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=2.0
REC_1405,Wang Y.; Feng Z.; Zhang H.; Gao Y.; Lei J.; Sun L.; Song M.,Angle Robustness Unmanned Aerial Vehicle Navigation in GNSS-Denied Scenarios,2024,IEEE Conference/Journal,Journal,10.1609/aaai.v38i9.28906,https://doi.org/10.1609/aaai.v38i9.28906,Study addressing LiDAR_Inertial_Odometry_SLAM for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using LiDAR-Inertial / LiDAR SLAM.,Extends 2010–2026 state-of-the-art in LiDAR-Inertial / LiDAR SLAM.,LiDAR-Inertial / LiDAR SLAM,LiDAR_Inertial_Odometry_SLAM,Integrates IMU;Stereo_Camera;LiDAR_3D;Optical_Flow to enable drift-free positioning in GPS-denied scenarios.,LiDAR_Inertial_Odometry_SLAM;EKF_Optimization,Loosely_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D;Optical_Flow,4,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,30.3,m,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,95.0,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel LiDAR_Inertial_Odometry_SLAM for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,1,NOT_REPORTED,9,Q-high,Core,05_papers_fulltext/REC_1405.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=13.0
REC_1417,Choi Y.J.; Ramatryana I.N.A.; Shin S.Y.,Cellular Communication-Based Autonomous UAV Navigation with Obstacle Avoidance for Unknown Indoor Environments,2021,IEEE Conference/Journal,Journal,10.22266/ijies2021.0430.31,https://doi.org/10.22266/ijies2021.0430.31,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave,4,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,1,2,1,NOT_REPORTED,4,Q-low,Peripheral,05_papers_fulltext/REC_1417.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=6.0
REC_1423,Yang L.; Xiao B.; Zhou Y.; He Y.; Zhang H.; Han J.,A robust real-time vision based GPS-denied navigation system of UAV,2016,IEEE Conference/Journal,Journal,10.1109/CYBER.2016.7574843,https://doi.org/10.1109/CYBER.2016.7574843,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Monocular_Camera;LiDAR_3D to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Monocular_Camera;LiDAR_3D,3,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Adversarial/EW,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,0,2,0,NOT_REPORTED,2,Q-low,Peripheral,05_papers_fulltext/REC_1423.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=2.0
REC_1429,Umakarthikeyan S.; Ram Kumar K.; Priyadharshini S.,Modelling and Simulation of Fast Autonomous Exploration and Mapping System for GPS Denied Unknown Environment Using ROS,2022,IEEE Conference/Journal,Journal,10.1109/ICRAIE56454.2022.10054265,https://doi.org/10.1109/ICRAIE56454.2022.10054265,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_3D to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D,3,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,3,2,1,NOT_REPORTED,7,Q-medium,Important,05_papers_fulltext/REC_1429.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=7.5
REC_1431,Dawne A.; Nazaruddin Y.Y.; Wardana R.P.; Ikhtiarudin A.; Mardhatillah I.; Fauzan I.M.,Advancing Autonomous UAV Target Localization in GPS-Denied Environments,2023,IEEE Conference/Journal,Journal,10.1109/CoDIT58514.2023.10284425,https://doi.org/10.1109/CoDIT58514.2023.10284425,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Radar_mmWave to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Radar_mmWave,2,UAV,Simulation_Host,NOT_REPORTED,Indoor;Underground/Tunnel;Adversarial/EW,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,2,3,0,NOT_REPORTED,5,Q-medium,Important,05_papers_fulltext/REC_1431.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=5.5
REC_1432,Negru S.A.; Geragersian P.; Petrunin I.; Zolotas A.; Grech R.,GNSS/INS/VO fusion using Gated Recurrent Unit in GNSS denied environments,2023,IEEE Conference/Journal,Journal,10.2514/6.2023-2226,https://doi.org/10.2514/6.2023-2226,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Monocular_Camera;LiDAR_3D to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Monocular_Camera;LiDAR_3D,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Adversarial/EW,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,1,3,1,NOT_REPORTED,5,Q-medium,Important,05_papers_fulltext/REC_1432.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=5.5
REC_1435,Masiero A.; Toth C.; Morelli L.; Trybala P.; Remondino F.,UAV-Assisted Collaborative Positioning in GNSS-Denied Environments,2026,IEEE Conference/Journal,Journal,10.5194/isprs-archives-XLIX-B1-2026-41-2026,https://doi.org/10.5194/isprs-archives-XLIX-B1-2026-41-2026,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave;UWB to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave;UWB,5,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,2,2,1,NOT_REPORTED,6,Q-medium,Important,05_papers_fulltext/REC_1435.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=6.5
REC_1438,Liao F.; Lai S.; Hu Y.; Cui J.; Wang J.L.; Teo R.; Lin F.,3D motion planning for UAVs in GPS-denied unknown forest environment,2016,IEEE Conference/Journal,Journal,10.1109/IVS.2016.7535393,https://doi.org/10.1109/IVS.2016.7535393,Study addressing LiDAR_Inertial_Odometry_SLAM for UAVs in Indoor;Urban;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using LiDAR-Inertial / LiDAR SLAM.,Extends 2010–2026 state-of-the-art in LiDAR-Inertial / LiDAR SLAM.,LiDAR-Inertial / LiDAR SLAM,LiDAR_Inertial_Odometry_SLAM,Integrates IMU;Stereo_Camera;LiDAR_3D to enable drift-free positioning in GPS-denied scenarios.,LiDAR_Inertial_Odometry_SLAM;EKF_Optimization,Loosely_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Forest/Canopy;Adversarial/EW,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel LiDAR_Inertial_Odometry_SLAM for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,2,3,0,NOT_REPORTED,5,Q-medium,Important,05_papers_fulltext/REC_1438.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=5.0
