id,title,authors,year,venue,doi,source,platform,environment,sensors,algorithm_family,estimation_architecture,primary_metric,metric_value,metric_unit,dataset_used,experiment_type,key_contribution,application_domain,fulltext_available,citation_tier,notes,citation_count_approx,is_benchmark_paper,qa_rigor,qa_reporting,qa_baseline,qa_repro,qa_total,qa_tier,qa_notes
REC_1216,A Two-Stage Residual Extended Kalman Filter using Extreme Gradient Boosting and Kolmogorov–Arnold Networks for terrain-aided Unmanned Aerial Vehicle Localization in Global Navigation Satellite System-denied environments,Abdelkader M.; Jarraya I.; Gabr K.; Al-Batati A.S.; AlMusalami A.; Alahmed F.; Boulila W.,2026,,10.1016/j.engappai.2026.114430,Scopus,UAV,simulation,camera|IMU,EKF,loosely_coupled,RMSE,57.4,%,custom,simulation,"We propose the Two-Stage Residual Extended Kalman Filter (TSR-EKF), a hybrid framework that incorporates Machine Learning (ML)-based residual corrections into a probabilistic state estimator",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,2,1,0,3,Q-low,B+1: quantitative error metric reported; B+1: ablation/failure analysis; C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1217,Vision based UAS navigation for RFI localization,Perkins A.; Chen Y.-H.; Lo S.; Enge P.,2018,,10.33012/2018.16060,Scopus,UAV,simulation,camera|GPS_denied_confirmed,VIO_SLAM,other,drift_pct,0.7,m,custom,real_world,"An unmanned aerial system (UAS) built on a multirotor platform, known as JAGER, is being developed to solve these two challenges [1]",mapping,false,Important,Abstract-only extraction. QA capped accordingly.,,false,1,2,1,0,4,Q-medium,A+2: real-world experiments; B+1: quantitative error metric reported; B+1: trajectory scale reported; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1218,"A Simultaneous Control, Localization, and Mapping System for UAVs in GPS-Denied Environments",Munguia R.; Grau A.; Bolea Y.; Obregón-Pulido G.,2025,,10.3390/drones9010069,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,VIO_SLAM,other,RMSE,,,custom,real_world,"This paper presents a novel visual-based Simultaneous Control, Localization, and Mapping (SCLAM) system tailored for UAVs operating in GPS-denied environments",search_rescue,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1219,Depth-Based Safe Landing for Unmanned Aerial Vehicles in GPS-Denied Environment,Cerda M.A.; Flores J.; Salazar S.; González-Hernández I.; Lozano R.,2025,,10.3390/drones9110764,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,other,loosely_coupled,RMSE,,,custom,real_world,This paper presents a safe landing methodology for Unmanned Aerial Vehicles (UAVs) when the GPS-based navigation system fails or is denied or unavailable,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1220,Absolute velocity estimation of UAVs based on phase correlation and monocular vision in unknown GNSS-denied environments,Deng H.; Li D.; Shen B.; Zhao Z.; Arif U.,2024,,10.1049/ipr2.13167,Scopus,UAV,simulation,camera|IMU|GPS_denied_confirmed|sonar,EKF,other,RMSE,,,custom,real_world,This paper proposes a novel approach for absolute velocity estimation of unmanned aerial vehicles in unknown and unmapped GNSS-denied environments,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1222,Autonomous UAV navigation in GPS denied environments using Lidar Point Clouds,Briggs M.M.; Castano L.M.; Morgan E.,2023,,10.2514/6.2023-3626,Scopus,UAV,outdoor,lidar|GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,This work describes an algorithm for GPS denied navigation which uses AI-based pattern matching with Feature-Augmented Terrain Referenced Navigation. sUAS-borne radial-scan LiDAR can be used to genera,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1223,"uVGS-2: The Micro Video Guidance Sensor: A 6-DoF Robust Pose Estimator for Autonomous Proximity Maneuvers in Drones, Spacecraft and Mobile Robot Navigation",Gutierrez H.; Cornejo J.; Bertaska I.,2026,,10.3390/drones10070535,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,graph_SLAM,loosely_coupled,RMSE,,,custom,simulation,"This paper presents the Micro Video Guidance Sensor Version 2 (uVGS-2), a ROS-based vision navigation framework for real-time six-degrees-of-freedom pose estimation in drones, spacecraft, and autonomo",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1224,LOFF: LiDAR and Optical Flow Fusion Odometry,Zhang J.; Huang Z.; Zhu X.; Guo F.; Sun C.; Zhan Q.; Shen R.,2024,,10.3390/drones8080411,Scopus,UAV,indoor,lidar|camera|GPS_denied_confirmed|wheel_encoder,VIO_SLAM,loosely_coupled,RMSE,,,custom,real_world,"To this end, this paper presents LiDAR and optical flow fusion odometry (LOFF), which uses a direction-separated data fusion method to fuse optical flow odometry into the degenerate direction of the L",mapping,false,Important,Abstract-only extraction. QA capped accordingly.,,false,1,2,1,0,4,Q-medium,A+2: real-world experiments; B+1: trajectory scale reported; B+1: ablation/failure analysis; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1225,Autonomous Navigation for Drone Swarms in GPS-Denied Environments Using Structured Learning,Power W.; Pavlovski M.; Saranovic D.; Stojkovic I.; Obradovic Z.,2020,,10.1007/978-3-030-49186-4_19,Scopus,UAV,simulation,GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,"This study proposes two novel concepts; a structural model of environmental deviance to aid in autonomous navigation, and a method to use the output of said model to implement a collision avoidance sy",military,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: ablation/failure analysis; CAP: simulation-only -> max Q-medium
REC_1227,A hybrid localization approach for UAV in GPS denied areas,Rady S.; Kandil A.A.; Badreddin E.,2011,,10.1109/SII.2011.6147631,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,A vision-based solution approach is proposed consisting of two phases,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: ablation/failure analysis; CAP: simulation-only -> max Q-medium
REC_1228,An auto-landing strategy based on pan-tilt based visual servoing for unmanned aerial vehicle in GNSS-denied environments,Chen C.; Chen S.; Hu G.; Chen B.; Chen P.; Su K.,2021,,10.1016/j.ast.2021.106891,Scopus,UAV,simulation,camera|GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,This paper proposes an unmanned aerial vehicle (UAV) rapid autonomous landing strategy in GNSS-denied environments using pan-tilt based visual servoing (PTBVS) system,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: trajectory scale reported; CAP: simulation-only -> max Q-medium
REC_1229,A Visual Navigation Algorithm for UAV Based on Visual-Geography Optimization,Xu W.; Yang D.; Liu J.; Li Y.; Zhou M.,2024,,10.3390/drones8070313,Scopus,UAV,simulation,camera|GPS_denied_confirmed|wheel_encoder,other,tightly_coupled,RMSE,13.0,m,custom,real_world,"In this paper, we propose a UAV visual navigation algorithm based on visual-geography Bundle Adjustment (BA) to address the challenge of missing geolocation information in monocular visual navigation",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: quantitative error metric reported; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1230,ALM-LED: autonomous LiDAR mapping in underground space with Luojia explorer anti-collision drone,Sun S.; Chen C.; Yang B.; Xu Y.; Zhao L.; He Y.; Jin A.; Li L.,2025,,10.1016/j.isprsjprs.2025.09.016,Scopus,UAV,mixed,lidar|IMU|GPS_denied_confirmed|barometer|magnetometer,other,other,RMSE,0.034,m,custom,real_world,"With the development of urbanization, underground spaces have become an important part of human life",mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,1,3,Q-low,A+2: real-world experiments; B+1: quantitative error metric reported; D+1: code/data released; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1232,Range–Visual–Inertial Odometry with Coarse-to-Fine Image Registration Fusion for UAV Localization,Hao Y.; He M.; Liu Y.; Liu J.; Meng Z.,2023,,10.3390/drones7080540,Scopus,UAV,indoor,camera|IMU|GPS_denied_confirmed|wheel_encoder,VIO,deep_learning,drift_pct,,,custom,real_world,"In this paper, we propose a systematic method for UAV geo-localization",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1233,Tightly-Coupled Air-Ground Collaborative System for Autonomous UGV Navigation in GPS-Denied Environments,Deng J.; Liu J.; Hu J.,2025,,10.3390/drones9090614,Scopus,UAV,outdoor,GPS_denied_confirmed,other,tightly_coupled,RMSE,,,custom,real_world,"To overcome these limitations, this paper presents a tightly integrated air-ground collaborative system comprising three key components: (1) an aerial perception module employing a YOLOv8-based vision",inspection,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1234,Non-visual Terrain Navigation for UAVs: A Comparative Study in GPS-Denied Environments,Jarraya I.; Abdelkader M.; Gabr K.; Almusalami A.; Kadri M.B.; Koubaa A.,2025,,10.1007/978-3-031-91235-1_30,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,UKF,loosely_coupled,RMSE,84.6,%,custom,simulation,"Additionally, we propose a methodology that integrates the UKF with a k-dimensional (KD) Tree for optimized search space reduction, thereby enhancing localization accuracy and computational efficiency",search_rescue,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,1,0,2,Q-low,B+1: ablation/failure analysis; C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1235,Autonomous Positioning System for UAV Scene Matching Under GNSS-Denied Environments,Du S.; Ma C.; Wu P.; Yu A.; Li D.; Dong Z.,2026,,10.3233/ATDE260245,Scopus,UAV,indoor,camera|IMU|GPS_denied_confirmed,other,loosely_coupled,RMSE,16.4,m,custom,real_world,"To address the significant decline in UAV navigation and positioning accuracy caused by severe error accumulation of inertial measurement units (IMUs) in GNSS-denied environments, which severely restr",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1236,Multi-sensor fusion for aerial robots in industrial GNSS-denied environments,Carrasco P.; Cuesta F.; Caballero R.; Perez-Grau F.J.; Viguria A.,2021,,10.3390/app11093921,Scopus,UAV,outdoor,lidar|GPS_denied_confirmed|wheel_encoder,hybrid,loosely_coupled,RMSE,,,custom,simulation,This article presents a solution for the 3D localization of aerial robots in such environments,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1242,Towards autonomous control of quadrotor unmanned aerial vehicles in a GPS-denied urban area via laser ranger finder,Song Y.; Xian B.; Zhang Y.; Jiang X.; Zhang X.,2015,,10.1016/j.ijleo.2015.07.058,Scopus,UAV,indoor,GPS_denied_confirmed,other,other,RMSE,,,custom,real_world,A new localization methodology based on the PLICP (iterative closest/corresponding point based on point to linemetric) algorithm is proposed to provide accurate position estimation of the vehicle,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,1,0,2,Q-low,A+2: real-world experiments; C+1: matched conditions; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1243,Adaptive Formation Control of UAVs near Structures for Robust Localization and Efficient Task Execution,Haneda M.; Funabora Y.; Doki S.; Doki K.,2026,,10.20965/jrm.2026.p0907,Scopus,UAV,simulation,GPS_denied_confirmed,hybrid,loosely_coupled,RMSE,83.7,%,custom,real_world,This paper proposes an adaptive formation control method that enables support-UAVs to escape from multipath-affected spaces,inspection,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1244,Investigation of Alternative Parameters for Immunity-based UAV Navigation in GNSS-denied Environment,Alnuaimi M.; Perhinschi M.G.,2021,,10.1142/S2301385021500059,Scopus,UAV,simulation,GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,This paper is focused on analyzing effects of several significant parameters on the performance of an immunity-inspired methodology for autonomous navigation of unmanned air vehicles when measurements,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1245,Fusion of Optical Flow and Dead Reckoning Algorithms for UAV Navigation Without GPS,Walczak J.; Szykuła B.; Targowski P.; Pałys T.,2025,,10.12716/1001.19.04.02,Scopus,UAV,mixed,camera|IMU|GPS_denied_confirmed,other,loosely_coupled,RMSE,,,custom,real_world,The article presents an innovative navigation system for unmanned aerial vehicles (UAVs) operating in environments with limited or unavailable GPS signal,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1248,Gradient perception approach: Mapless INS/geomagnetic combined navigation in GPS-denied environments,Yang S.; Tang H.; Zhang X.; Bai W.; Xin J.; Huang Y.,2026,,10.1016/j.measurement.2026.122761,Scopus,UAV,simulation,IMU|GPS_denied_confirmed,particle_filter,loosely_coupled,drift_pct,78.19,%,custom,real_world,"This paper introduces the gradient perception approach (GPA), a mapless framework that fuses geomagnetic vector gradient perception with inertial data",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1249,UAV Swarm Cooperative Navigation Technology in Partial GNSS-Denied Environment,Lin S.; Yu F.; Zhou Z.; Li C.,2025,,10.1007/978-981-96-2268-9_9,Scopus,UAV,simulation,GPS_denied_confirmed,other,other,RMSE,5.89,m,custom,simulation,A distributed cooperative navigation method based on absolute modelling is proposed for the navigation problem of low-cost UAV swarms in GNSS signal interference areas,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,2,0,0,2,Q-low,B+1: quantitative error metric reported; B+1: trajectory scale reported; CAP: simulation-only -> max Q-medium
REC_1250,Long-Distance GNSS-Denied Visual Inertial Navigation for Autonomous Fixed-Wing Unmanned Air Vehicles: SO(3) Manifold Filter Based on Virtual Vision Sensor,Gallo E.; Barrientos A.,2023,,10.3390/aerospace10080708,Scopus,UAV,simulation,camera|IMU|GPS_denied_confirmed|magnetometer|wheel_encoder,other,other,drift_pct,,,custom,simulation,This article proposes a visual inertial navigation algorithm intended to diminish the horizontal position drift experienced by autonomous fixed-wing UAVs (unmanned air vehicles) in the absence of GNSS,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,1,2,Q-low,B+1: trajectory scale reported; D+1: code/data released; CAP: simulation-only -> max Q-medium
