id,title,authors,year,doi,venue,source,fulltext_available,pdf_pages,platform_type,sensor_list,primary_method,method_category,environment,experiment_type,real_or_sim,metrics_reported,ate_rmse_m,application_domain,multi_agent,notes,qa_rigor,qa_reporting,qa_baseline,qa_repro,qa_total,qa_tier,qa_notes,citation_tier
REC_1435,UAV-Assisted Collaborative Positioning in GNSS-Denied Environments,Masiero A.; Toth C.; Morelli L.; Trybala P.; Remondino F.,2026,10.5194/isprs-archives-XLIX-B1-2026-41-2026,IEEE Conference/Journal,Scopus,True,8,Multi_Platform,IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave;UWB,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 8-page PDF. Primary evaluation: Simulation with sensors [IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave;UWB].,2,2,1,1,6,Q-medium,"Rigor=2/4, Reporting=2/3, Baseline=1/2, Repro=1/1. Total=6/10 (Q-medium).",Important
REC_1438,3D motion planning for UAVs in GPS-denied unknown forest environment,Liao F.; Lai S.; Hu Y.; Cui J.; Wang J.L.; Teo R.; Lin F.,2016,10.1109/IVS.2016.7535393,IEEE Conference/Journal,Scopus,True,6,UAV,IMU;Stereo_Camera;LiDAR_3D,LiDAR_Inertial_Odometry_SLAM,LiDAR-Inertial / LiDAR SLAM,Indoor;Urban;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 6-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D].,2,3,0,0,5,Q-medium,"Rigor=2/4, Reporting=3/3, Baseline=0/2, Repro=0/1. Total=5/10 (Q-medium).",Important
REC_1439,3D map and mmWave radar-based self-localization for UAVs in GNSS-denied environments,Cui Y.; Zhang Y.; Bai D.; Diao Y.; Wang Y.,2026,10.1016/j.vehcom.2025.100986,IEEE Conference/Journal,Scopus,True,14,Multi_Platform,IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave;UWB,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 14-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave;UWB].,3,3,2,1,9,Q-high,"Rigor=3/4, Reporting=3/3, Baseline=2/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_1443,Study on angle-only relative navigation for unmanned aerial vehicle formation in GPS-denied environment,Zheng Z.; Wang S.; Gong B.; Su E.; Huang H.,2023,10.1177/09544100221149235,IEEE Conference/Journal,Scopus,True,14,UAV,IMU;Monocular_Camera;UWB,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 14-page PDF. Primary evaluation: Simulation with sensors [IMU;Monocular_Camera;UWB].,1,3,0,0,4,Q-low,"Rigor=1/4, Reporting=3/3, Baseline=0/2, Repro=0/1. Total=4/10 (Q-low).",Peripheral
REC_1451,Vision Model-Based Real-Time Localization of Unmanned Aerial Vehicle for Autonomous Structure Inspection under GPS-Denied Environment,Shang Z.; Shen Z.,2019,10.1061/9780784482445.037,IEEE Conference/Journal,Scopus,True,8,Multi_Platform,IMU;Stereo_Camera,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 8-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera].,0,2,0,0,2,Q-low,"Rigor=0/4, Reporting=2/3, Baseline=0/2, Repro=0/1. Total=2/10 (Q-low).",Peripheral
REC_1453,A Graph-Optimization-Based tightly coupled Multi-Source positioning method for UAVs in GNSS-Denied environments,Lu J.; Zhang Z.; Qi Y.; Song P.,2026,10.1016/j.measurement.2026.121787,IEEE Conference/Journal,Scopus,True,38,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;UWB;Optical_Flow,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Real_World,Real_World,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 38-page PDF. Primary evaluation: Real_World with sensors [IMU;Stereo_Camera;LiDAR_3D;UWB;Optical_Flow].,4,3,1,1,9,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_1454,Adaptive UAV Visual Localisation Based on Improved Gradient-Damping Newton Method,Zhou X.; Fang A.; Fu S.; Liu J.; Zhang X.; Liao X.; Zhang J.,2026,10.3390/electronics15101974,IEEE Conference/Journal,Scopus,True,20,Multi_Platform,IMU;Monocular_Camera;LiDAR_3D,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 20-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera;LiDAR_3D].,4,3,1,0,8,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=8/10 (Q-high).",Core
REC_1455,Cross-Modal Images Matching Based Enhancement to MEMS INS for UAV Navigation in GNSS Denied Environments,Han S.; Zhao M.; Wang K.; Dong J.; Su A.,2023,10.3390/app13148238,IEEE Conference/Journal,Scopus,True,20,Multi_Platform,IMU;Stereo_Camera,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 20-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera].,2,3,1,1,7,Q-medium,"Rigor=2/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=7/10 (Q-medium).",Important
REC_1459,Automatic UAV Inspection of Tunnel Infrastructure in GPS-Denied Underground Environment,Zhang R.; Ouyang A.; Li Z.,2023,10.1007/978-3-031-07258-1_53,IEEE Conference/Journal,Scopus,True,11,UAV,IMU;Monocular_Camera;LiDAR_3D,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW,Simulation,Simulation,ATE_RMSE,NOT_REPORTED,Inspection,Single_Agent,Parsed from 11-page PDF. Primary evaluation: Simulation with sensors [IMU;Monocular_Camera;LiDAR_3D].,0,2,0,0,2,Q-low,"Rigor=0/4, Reporting=2/3, Baseline=0/2, Repro=0/1. Total=2/10 (Q-low).",Peripheral
REC_1463,Decentralised Multi-UAV Cooperative Searching Multi-Target in Cluttered and GPS-Denied Environments,Zhu X.; Vanegas F.; Gonzalez F.,2022,10.1109/AERO53065.2022.9843665,IEEE Conference/Journal,Scopus,True,11,UAV,IMU;Monocular_Camera;LiDAR_3D,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 11-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera;LiDAR_3D].,3,3,0,1,7,Q-medium,"Rigor=3/4, Reporting=3/3, Baseline=0/2, Repro=1/1. Total=7/10 (Q-medium).",Important
REC_1474,Robust UAV-Satellite Imagery Alignment via Cross-Domain Descriptor Learning and Homography Optimization,Xiao Y.; Wu Y.; Yang C.; Qin Z.; Yu Z.; Zheng H.,2026,10.1109/TGRS.2026.3689254,IEEE Conference/Journal,Scopus,True,15,UAV,IMU;Stereo_Camera,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Real_World,Real_World,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 15-page PDF. Primary evaluation: Real_World with sensors [IMU;Stereo_Camera].,3,3,2,1,9,Q-high,"Rigor=3/4, Reporting=3/3, Baseline=2/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_1480,Pose estimation for an autonomous vehicle using monocular vision,Kothari N.; Gupta M.; Vachhani L.; Arya H.,2017,10.1109/INDIANCC.2017.7846512,IEEE Conference/Journal,Scopus,True,8,UAV,IMU;Stereo_Camera;LiDAR_3D;Sonar,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 8-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D;Sonar].,0,2,0,0,2,Q-low,"Rigor=0/4, Reporting=2/3, Baseline=0/2, Repro=0/1. Total=2/10 (Q-low).",Peripheral
REC_1502,A UAV-based explore-then-exploit system for autonomous indoor facility inspection and scene reconstruction,Gao C.; Wang X.; Wang R.; Zhao Z.; Zhai Y.; Chen X.; Chen B.M.,2023,10.1016/j.autcon.2023.104753,IEEE Conference/Journal,Scopus,True,14,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;UWB,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Real_World,Real_World,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 14-page PDF. Primary evaluation: Real_World with sensors [IMU;Stereo_Camera;LiDAR_3D;UWB].,4,3,1,1,9,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_1512,Hierarchical Multi-Agent Navigation Through the 72-h Thermal Drift Cliff,Alrashed M.; Aldaihani H.; Alqattan M.,2026,10.3390/drones10080561,IEEE Conference/Journal,Scopus,True,36,Multi_Platform,IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 36-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave].,3,3,0,1,7,Q-medium,"Rigor=3/4, Reporting=3/3, Baseline=0/2, Repro=1/1. Total=7/10 (Q-medium).",Important
REC_1541,Visual-Thermal Landmarks and Inertial Fusion for Navigation in Degraded Visual Environments,Khattak S.; Papachristos C.; Alexis K.,2019,10.1109/AERO.2019.8741787,IEEE Conference/Journal,Scopus,True,9,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 9-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave].,1,3,1,1,6,Q-medium,"Rigor=1/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=6/10 (Q-medium).",Important
REC_1557,Model-Based Cooperative Navigation for a Group of Flying Robots,Faghihinia A.; Atashgah M.A.A.; Dehghan S.M.M.,2022,10.1109/TAES.2021.3136247,IEEE Conference/Journal,Scopus,True,11,Multi_Platform,IMU;Monocular_Camera;UWB,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Search_and_Rescue,Multi_Agent,Parsed from 11-page PDF. Primary evaluation: Simulation with sensors [IMU;Monocular_Camera;UWB].,2,2,0,0,4,Q-low,"Rigor=2/4, Reporting=2/3, Baseline=0/2, Repro=0/1. Total=4/10 (Q-low).",Peripheral
REC_1561,Characterization of mountain drainage patterns for GPS-denied UAS navigation augmentation,Wang T.; Celik K.; Somani A.K.,2016,10.1007/s00138-015-0723-9,IEEE Conference/Journal,Scopus,True,15,UAV,IMU;Stereo_Camera;Radar_mmWave,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Success_Rate,NOT_REPORTED,Inspection,Single_Agent,Parsed from 15-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;Radar_mmWave].,1,2,0,1,4,Q-low,"Rigor=1/4, Reporting=2/3, Baseline=0/2, Repro=1/1. Total=4/10 (Q-low).",Peripheral
REC_1564,Ultra-wideband based cooperative relative localization algorithm and experiments for multiple unmanned aerial vehicles in GPS denied environments,Guo K.; Qiu Z.; Meng W.; Xie L.; Teo R.,2017,10.1177/1756829317695564,IEEE Conference/Journal,Scopus,True,18,UAV,IMU;Monocular_Camera;LiDAR_2D;Radar_mmWave;UWB;Sonar,LiDAR_Inertial_Odometry_SLAM,LiDAR-Inertial / LiDAR SLAM,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Multi_Agent,Parsed from 18-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera;LiDAR_2D;Radar_mmWave;UWB;Sonar].,4,2,0,0,6,Q-medium,"Rigor=4/4, Reporting=2/3, Baseline=0/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_1573,Visual-based localization methods for unmanned aerial vehicles in landing operation on maritime vessel,Nguyen T.-T.; Hamesse C.; Dutrannois T.; Halleux T.; De Cubber G.; Haelterman R.; Janssens B.,2024,10.21014/actaimeko.v13i4.1575,IEEE Conference/Journal,Scopus,True,13,Multi_Platform,IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 13-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave].,4,3,1,1,9,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_1576,Autonomous dynamic docking of UAV based on UWB-vision in GPS-denied environment,Cheng C.; Li X.; Xie L.; Li L.,2022,10.1016/j.jfranklin.2022.03.005,IEEE Conference/Journal,Scopus,True,22,Multi_Platform,IMU;Depth_Camera;UWB,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 22-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Depth_Camera;UWB].,3,2,0,0,5,Q-medium,"Rigor=3/4, Reporting=2/3, Baseline=0/2, Repro=0/1. Total=5/10 (Q-medium).",Important
REC_1582,Overview of Mutual Localization Techniques Between Unmanned Aerial Vehicles in Swarm,Czaja B.; Maślanka K.; Skokowski P.; Kelner J.,2025,10.12716/1001.19.01.37,IEEE Conference/Journal,Scopus,True,7,UAV,IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave;UWB;Sonar,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Success_Rate,NOT_REPORTED,Search_and_Rescue,Multi_Agent,Parsed from 7-page PDF. Primary evaluation: Simulation with sensors [IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave;UWB;Sonar].,2,2,0,0,4,Q-low,"Rigor=2/4, Reporting=2/3, Baseline=0/2, Repro=0/1. Total=4/10 (Q-low).",Peripheral
REC_1587,Landmark-Based Scale Estimation and Correction of Visual Inertial Odometry for VTOL UAVs in a GPS-Denied Environment,Lee J.-C.; Chen C.-C.; Shen C.-T.; Lai Y.-C.,2022,10.3390/s22249654,IEEE Conference/Journal,Scopus,True,16,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Real_World,Real_World,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 16-page PDF. Primary evaluation: Real_World with sensors [IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave].,3,2,1,1,7,Q-medium,"Rigor=3/4, Reporting=2/3, Baseline=1/2, Repro=1/1. Total=7/10 (Q-medium).",Important
REC_1608,Long-term aerial robot localization based on visual odometry and radio-based ranging,Perez-Grau F.J.; Fabresse F.R.; Caballero F.; Viguria A.; Ollero A.,2016,10.1109/ICUAS.2016.7502653,IEEE Conference/Journal,Scopus,True,7,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;Optical_Flow,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Real_World,Real_World,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,1.54m,Inspection,Single_Agent,Parsed from 7-page PDF. Primary evaluation: Real_World with sensors [IMU;Stereo_Camera;LiDAR_3D;Optical_Flow].,4,3,0,0,7,Q-medium,"Rigor=4/4, Reporting=3/3, Baseline=0/2, Repro=0/1. Total=7/10 (Q-medium).",Important
REC_1612,Visual GPS-denied multi-agent localization & terrain classification,Chiel B.S.; Baillieul J.,2018,10.1109/AERO.2018.8396392,IEEE Conference/Journal,Scopus,True,12,Multi_Platform,IMU;Monocular_Camera,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 12-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera].,3,3,1,0,7,Q-medium,"Rigor=3/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=7/10 (Q-medium).",Important
REC_1619,Robust Autonomous Flight in Constrained and Visually Degraded Shipboard Environments,Fang Z.; Yang S.; Jain S.; Dubey G.; Roth S.; Maeta S.; Nuske S.; Zhang Y.; Scherer S.,2017,10.1002/rob.21670,IEEE Conference/Journal,Scopus,True,28,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;Sonar,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 28-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D;Sonar].,4,3,2,1,10,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=2/2, Repro=1/1. Total=10/10 (Q-high).",Core
REC_1637,Virtual testbed for monocular visual navigation of small unmanned aircraft systems,Kim K.; Leishman R.C.; Nykl S.L.,2022,10.1177/1548512920954545,IEEE Conference/Journal,Scopus,True,14,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 14-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D].,4,3,1,1,9,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_1640,Automatic landing of a low-cost quadrotor using monocular vision and Kalman filter in GPS-denied environments,Sani M.F.; Shoaran M.; Karimian G.,2019,10.3906/elk-1809-204,IEEE Conference/Journal,Scopus,True,19,Multi_Platform,IMU;Stereo_Camera;Radar_mmWave;UWB,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Multi_Agent,Parsed from 19-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;Radar_mmWave;UWB].,1,2,0,0,3,Q-low,"Rigor=1/4, Reporting=2/3, Baseline=0/2, Repro=0/1. Total=3/10 (Q-low).",Peripheral
REC_1642,UAV based target finding and tracking in GPS-denied and cluttered environments,Vanegas F.; Campbell D.; Eich M.; Gonzalez F.,2016,10.1109/IROS.2016.7759360,IEEE Conference/Journal,Scopus,True,8,Multi_Platform,IMU;Monocular_Camera,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 8-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera].,4,3,0,0,7,Q-medium,"Rigor=4/4, Reporting=3/3, Baseline=0/2, Repro=0/1. Total=7/10 (Q-medium).",Important
REC_1653,A Novel Scene Matching Algorithm via Deep Learning for Vision-based UAV Absolute Localization,Ren Y.; Wang Z.,2022,10.1109/MLCCIM55934.2022.00043,IEEE Conference/Journal,Scopus,True,8,UAV,IMU;Stereo_Camera;Radar_mmWave;Optical_Flow,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Urban;Underground/Tunnel;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 8-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;Radar_mmWave;Optical_Flow].,0,3,0,0,3,Q-low,"Rigor=0/4, Reporting=3/3, Baseline=0/2, Repro=0/1. Total=3/10 (Q-low).",Peripheral
REC_1660,A Novel Ranging and IMU-Based Method for Relative Positioning of Two-MAV Formation in GNSS-Denied Environments,Cheng J.; Ren P.; Deng T.,2023,10.3390/s23094366,IEEE Conference/Journal,Scopus,True,23,Multi_Platform,IMU;Thermal_Camera;LiDAR_2D;Radar_mmWave;UWB,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 23-page PDF. Primary evaluation: Simulation with sensors [IMU;Thermal_Camera;LiDAR_2D;Radar_mmWave;UWB].,2,3,0,1,6,Q-medium,"Rigor=2/4, Reporting=3/3, Baseline=0/2, Repro=1/1. Total=6/10 (Q-medium).",Important
REC_1667,Autonomous Mapping and Navigation Unit for Aerial Robots,Baiao J.; Prado D.; Soares L.; Soares G.; Vangasse A.; Cruz G.; Lima R.; Pimenta L.; Goncalves V.; Freitas G.,2025,10.1109/ICAR65334.2025.11338655,IEEE Conference/Journal,Scopus,True,25,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D,LiDAR_Inertial_Odometry_SLAM,LiDAR-Inertial / LiDAR SLAM,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 25-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D].,1,3,0,1,5,Q-medium,"Rigor=1/4, Reporting=3/3, Baseline=0/2, Repro=1/1. Total=5/10 (Q-medium).",Important
REC_1678,Position and Orientation from Asynchronous Lidar in GNSS Denied Environments,Glennie C.; Haces-Garcia F.,2026,10.5194/isprs-annals-XI-1-2026-151-2026,IEEE Conference/Journal,Scopus,True,8,UAV,IMU;LiDAR_2D,LiDAR_Inertial_Odometry_SLAM,LiDAR-Inertial / LiDAR SLAM,Urban;Underground/Tunnel;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate,NOT_REPORTED,Mapping/Surveying,Multi_Agent,Parsed from 8-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;LiDAR_2D].,2,2,0,1,5,Q-medium,"Rigor=2/4, Reporting=2/3, Baseline=0/2, Repro=1/1. Total=5/10 (Q-medium).",Important
