paper_id,title,first_author,year,venue,doi,q1_clear_problem,q2_sensor_config,q3_quant_results,q4_baseline_comparison,q5_hardware_validation,q6_statistical_rigor,q7_doi_reproducibility,q8_reporting_depth,total_score,quality_tier
REC_1067,GPS-denied navigation using location estimation and texel image correction,Jensen N.I.,2023,,10.1117/12.2664119,1,1,1,0,1,0,1,1,6,High
REC_1068,High-Accuracy Robust SLAM and Real-Time Autonomous Navigation of UAV in GNSS-denied Environments,Li Z.,2022,,10.1007/978-981-15-8155-7_92,1,0,0,0,0,0,1,1,3,Low
REC_1069,UAV–UGV Collaborative Localization in GNSS-Denied Large-Scale Environments: An Anchor-Free VIO–UWB Fusion with Adaptive Weighting and Outlier Suppression,Xu H.,2026,,10.3390/drones10030175,1,1,1,1,1,1,1,1,8,High
REC_1070,Hybrid Machine Learning VDM for UAVs in GNSS-denied Environment,Zahran S.,2018,,10.1002/navi.249,1,1,1,1,1,0,1,1,7,High
REC_1071,Event-Based Visual/Inertial Odometry for UAV Indoor Navigation,Elamin A.,2025,,10.3390/s25010061,1,1,1,1,1,1,1,1,8,High
REC_1072,Aerial and ground robot collaboration for autonomous mapping in search and rescue missions,Chatziparaschis D.,2020,,10.3390/DRONES4040079,1,1,0,0,0,0,1,1,4,Medium
REC_1073,Radar-Inertial Localization for Unmanned Ground Vehicles in GNSS-Denied Off-Road Environments,Mitrev P.,2024,,10.33012/2024.19697,1,1,1,1,0,0,1,1,6,High
REC_1074,Simultaneous Localization and Mapping of UAV for Precision Agricultural Application,Rauf A.,2023,,10.1109/ICEPECC57281.2023.10209500,1,1,0,0,0,0,1,1,4,Medium
REC_1075,Prototype development of cross-shaped microphone array system for drone localization based on delay-and-sum beamforming in gnss-denied areas,Madokoro H.,2021,,10.3390/drones5040123,1,0,1,0,1,0,1,1,5,Medium
REC_1076,Robotic inspection of vertical surfaces in GNSS-denied environments,Rana A.,2026,,10.1016/j.robot.2026.105510,1,0,1,1,0,0,1,1,5,Medium
REC_1078,6D Self-Localization of Drones Using a Single Millimeter-Wave Backscatter Anchor,Lam M.,2025,,10.1109/INFOCOM55648.2025.11044655,1,1,1,0,0,0,1,1,5,Medium
REC_1079,AN INTEGRATED UWB-VISION FRAMEWORK FOR AUTONOMOUS APPROACH AND LANDING OF UAVS IN GPS-DENIED ENVIRONMENTS,Liu J.,2025,,10.3934/mfc.2024022,1,1,1,0,1,0,1,1,6,High
REC_1080,Adaptive neural pose regression enabled by updatable graphics-based digital twin for robust UAV localization in GPS-denied civil infrastructure,Matiki T.,2026,,10.1016/j.robot.2026.105570,1,1,1,1,1,0,1,1,7,High
REC_1081,UAV platform for special operation,Klouda J.,2025,,10.13164/eeict.2025.241,1,1,0,0,1,0,1,1,5,Medium
REC_1082,Unified Voxel-Centric LiDAR-Visual-Inertial SLAM for Large-Scale GNSS-Denied Environments,Cao Y.,2025,,10.1109/UPINLBS68186.2025.11468411,1,1,1,0,0,0,1,1,5,Medium
REC_1083,GNSS-Denied UAV Terrain Matching Navigation Based on the Autoencoder Network with Contrastive Learning,Jiang Y.,2026,,10.3390/drones10050339,1,0,1,1,0,0,1,1,5,Medium
REC_1084,CLAK:CNN-LSTM-Attention and Kolmogorov-Arnold Networks for non-visual UAV localization in GNSS-denied environments,Jarraya I.,2026,,10.1186/s43020-026-00192-1,1,1,1,1,1,1,1,1,8,High
REC_1085,GNSS-Denied Semi-Direct Visual Navigation for Autonomous UAVs Aided by PI-Inspired Inertial Priors,Gallo E.,2023,,10.3390/aerospace10030220,1,1,1,0,0,1,1,1,6,High
REC_1086,Vision-based Relative Navigation and Drone Swarming Control for Inspection in GPS-denied Environment,Candan F.,2024,,10.13031/aim.202401277,1,1,0,0,1,0,1,1,5,Medium
REC_1087,Heterogeneous Multirobot Team: Maritime Inspection and Intervention in Global Navigation Satellite System-Denied Scenarios,Ferreira B.A.,2025,,10.1109/MRA.2025.3639792,1,0,0,0,1,0,1,1,4,Medium
REC_1088,Analysis of optical flow methods for estimating UAV velocity in Low-features environment,Swamidoss I.N.,2024,,10.1117/12.3023033,1,1,1,1,0,0,1,1,6,High
REC_1089,Monocular-SLAM-based navigation for autonomous micro helicopters in GPS-denied environments,Weiss S.,2011,,10.1002/rob.20412,1,1,1,1,0,0,1,1,6,High
REC_1090,UAV navigation in GPS-denied environment using particle filtered RVL,Couturier A.,2019,,10.1117/12.2518516,1,1,1,0,0,0,1,1,5,Medium
REC_1091,LoLa-SLAM: Low-Latency LiDAR SLAM Using Continuous Scan Slicing,Karimi M.,2021,,10.1109/LRA.2021.3060721,1,1,1,1,0,0,1,1,6,High
REC_1092,Efficient SLAM Algorithm Based on Quaternions for Real-Time Navigation of Unmanned Aerial Vehicles,Wang X.,2026,,10.1002/ett.70386,1,1,1,0,1,0,1,1,6,High
REC_1093,Landmark-Based Multi-sensor Fusion SLAM Algorithm for Autonomous Positioning in GNSS-Denied Environments,Sheng M.,2025,,10.1007/978-981-96-2236-8_4,1,1,1,0,0,0,1,1,5,Medium
REC_1094,Dynamic Artificial Neural Network-Assisted GPS-Less Navigation for IoT-Enabled Drones,Simsek M.,2024,,10.1109/IOTM.001.2200276,1,0,1,1,1,1,1,1,7,High
REC_1095,A multi-sensorial simultaneous localization and mapping (SLAM) system for low-cost micro aerial vehicles in GPS-denied environments,López E.,2017,,10.3390/s17040802,1,1,1,1,1,0,1,1,7,High
REC_1096,DTVIRM-Swarm: A Distributed and Tightly Integrated Visual-Inertial-UWB-Magnetic System for Anchor Free Swarm Cooperative Localization,Luo X.,2026,,10.3390/drones10010049,1,1,1,1,1,1,1,1,8,High
REC_1097,Indoor fixed-point hovering control for UAVs based on visual inertial SLAM,Li Z.,2024,,10.1108/RIA-06-2023-0081,1,1,0,0,1,0,1,1,5,Medium
REC_1098,Long-Duration Inspection of GNSS-Denied Environments with a Tethered UAV-UGV Marsupial System †,Martínez-Rozas S.,2025,,10.3390/drones9110765,1,1,0,0,1,0,1,1,5,Medium
REC_1099,Machine Learning-Based UAV Localization for Under-Structure Sensor Deployment in GPS-Denied Environments,Khan M.A.,2026,,10.1117/12.3089966,1,1,1,0,1,0,1,1,6,High
REC_1100,An Aerial Transport System in Marine GNSS-Denied Environment,Sun J.,2025,,10.1002/rob.22520,1,0,0,0,1,0,1,1,4,Medium
REC_1101,UWB-based localization for multi-UAV systems and collaborative heterogeneous multi-robot systems,Shule W.,2020,,10.1016/j.procs.2020.07.051,1,1,1,1,0,0,1,1,6,High
REC_1102,iDROP: Robust Localization for Indoor Navigation of Drones With Optimized Beacon Placement,Famili A.,2023,,10.1109/JIOT.2023.3280084,1,0,1,0,1,0,1,1,5,Medium
REC_1103,Integrated navigation of aerial robot for GPS and GPS-denied environment,Suzuki S.,2016,,10.1088/1742-6596/744/1/012219,1,1,1,0,0,0,1,1,5,Medium
REC_1104,Convolutional Neural Networks for Autonomous UAV Navigation in GPS-Denied Environments,Santos R.S.,2024,,10.1007/978-3-031-63851-0_7,1,0,1,1,0,0,1,1,5,Medium
REC_1105,3D SCENE RECONSTRUCTION AND PATH PLANNING METHOD FOR UAV IN GNSS-DENIED ENVIRONMENT,Jin Q.,2022,,10.5194/isprs-annals-X-3-W1-2022-69-2022,1,0,0,0,1,1,1,1,5,Medium
REC_1106,Adaptive Particle Filter-Neural Network Fusion for Cooperative Localization of Multi-UAV Systems in GNSS-Denied Indoor Environments,Wang Z.,2026,,10.3390/computers15030172,1,1,1,0,0,1,1,1,6,High
REC_1107,Multi-UAV Cooperative Localization in Pseudolite-Augmented GNSS-Denied Regions: An Anomaly-Resilient Adaptive Kalman Filter with Group Covariance Compensation,Ji C.,2026,,10.3390/drones10060460,1,1,1,1,1,1,1,1,8,High
REC_1108,A collaborative navigation algorithm for UAV Ad Hoc network based on improved sequence quadratic programming and unscented Kalman filtering in GNSS denied area,Tang X.,2025,,10.1016/j.measurement.2024.115977,1,1,1,1,0,0,1,1,6,High
REC_1109,Improving the Localization of the Magnetic Field-Based SLAM Through a Novel PINN-UKF Framework,Magad A.A.,2026,,10.1109/ACCESS.2026.3690969,1,1,1,1,1,0,1,1,7,High
REC_1110,Cross-Session 3D LiDAR and Camera Fusion for Robust Localization of Unmanned Aerial Vehicles in GPS-Denied Environments,Quach C.H.,2026,,10.1155/joro/9948104,1,1,1,1,1,0,1,1,7,High
REC_1111,Robust TOA-based UAS navigation under model mismatch in GNSS-denied harsh environments,Mortier J.,2020,,10.3390/RS12182928,1,1,1,1,0,0,1,1,6,High
REC_1112,A coarse-to-fine visual geo-localization method for GNSS-denied UAV with oblique-view imagery,Ye Q.,2024,,10.1016/j.isprsjprs.2024.05.006,1,0,1,0,1,1,1,1,6,High
REC_1113,Towards UAV Localization in GNSS-Denied Environments: The SatLoc Dataset and a Hierarchical Adaptive Fusion Framework,Zhou X.,2025,,10.3390/rs17173048,1,1,1,1,1,0,1,1,7,High
REC_1114,I-NAV: Inverse Navigation for questionnaire-based geolocation in GPS-denied environments,Qazi S.,2026,,10.1016/j.array.2026.100978,1,0,0,1,1,0,1,1,5,Medium
REC_1115,SWA-PF: Semantic-weighted adaptive particle filter for memory-efficient 4-DoF UAV localization in GNSS-denied environments,Yuan J.,2026,,10.1016/j.patcog.2026.114522,1,1,1,1,1,0,1,1,7,High
REC_1116,Development of a Visual SLAM-Based Autonomous UAV System for Greenhouse Plant Monitoring,Lin J.-H.,2026,,10.3390/drones10030205,1,1,1,0,1,0,1,1,6,High
REC_1117,Enhancing Visual–Inertial Odometry Robustness and Accuracy in Challenging Environments,Minervini A.,2025,,10.3390/robotics14060071,1,1,1,1,1,0,1,1,7,High
REC_1118,GNSS-denied UAV indoor navigation with UWB incorporated visual inertial odometry,Lin H.-Y.,2023,,10.1016/j.measurement.2022.112256,1,1,1,0,1,0,1,1,6,High
REC_1119,A Low-Cost Experimental Quadcopter Drone Design for Autonomous Search-and-Rescue Missions in GNSS-Denied Environments,Allan S.,2025,,10.3390/drones9080523,1,1,0,0,1,0,1,1,5,Medium
REC_1120,GNSS-denied geolocalization of UAVs using terrain-weighted constraint optimization,Yao F.,2024,,10.1016/j.jag.2024.104277,1,1,1,0,1,1,1,1,7,High
REC_1121,HCCNet: Hybrid Coupled Cooperative Network for Robust Indoor Localization,Zhang L.,2024,,10.1145/3665645,1,1,1,0,1,0,1,1,6,High
REC_1122,Multi-modality Fusion Global Localization Method for UGVs in Rough Terrain GNSS-Denied Environments,Zhao X.,2023,,10.1007/978-981-19-6613-2_147,1,1,1,0,1,0,1,1,6,High
REC_1123,A Novel Scene-Matching Positioning Approach for Low-Altitude UAVs Considering Elevation Differences in Satellite Images,Zhang X.,2026,,10.1109/JIOT.2026.3664077,1,0,1,0,1,0,1,1,5,Medium
REC_1124,Real-Time Elevation and Orientation-Aware Visual Localization for GNSS-Denied Drone Navigation,Fares H.,2026,,10.3390/drones10060445,1,0,1,1,1,0,1,1,6,High
REC_1125,Flight in GPS-denied environment: Autonomous navigation system for micro-aerial vehicle,Lu H.,2022,,10.1016/j.ast.2022.107521,1,0,0,0,1,0,1,1,4,Medium
REC_1126,Centralised cooperative UAV navigation in GPS-denied environments,Gökçay M.A.,2025,,10.1504/IJSA.2025.150666,1,1,1,1,0,0,1,1,6,High
REC_1127,Swarm UAVs for Area Mapping in GPS-Denied Locations,Golan D.,2024,,10.1117/12.3013898,1,1,1,0,1,0,1,1,6,High
REC_1128,Self-calibrated Navigation System Based on Fusion of Distance Measurement and Visual Odometry,Li Y.,2024,,10.1007/978-981-97-1107-9_35,1,1,1,0,1,1,1,1,7,High
REC_1129,GPS-Denied Global Visual-Inertial Ground Vehicle State Estimation via Image Registration,Litman Y.,2022,,10.1109/ICRA46639.2022.9812364,1,0,0,1,0,0,1,1,4,Medium
REC_1130,Robust GNSS-denied localization for UAV using particle filter and visual odometry,Jurevičius R.,2019,,10.1007/s00138-019-01046-4,1,1,1,1,0,0,1,1,6,High
REC_1131,Enhancing UAV Autonomy and Path Optimization Through SBAS and Visual-Inertial Odometry; [Mejora de la autonomía de UAV y optimización de trayectorias mediante odometría visual–inercial integrada con SBAS],Arumugam V.,2026,,10.15446/ing.investig.119122,1,0,1,0,1,0,1,1,5,Medium
REC_1132,Minimalistic approach for monocular SLAM system applied to micro aerial vehicles in GPS-denied environments,Urzua S.,2018,,10.1177/0142331217747343,1,1,1,0,0,0,1,1,5,Medium
REC_1133,UAV circumnavigating an unknown target under a GPS-denied environment with range-only measurements,Cao Y.,2015,,10.1016/j.automatica.2015.03.007,1,0,0,0,0,0,1,1,3,Low
REC_1134,A Decision-Making Framework for Autonomous Aerial Vehicles in Responding to GPS Loss,Prell R.,2026,,10.2514/6.2026-1992,1,1,0,1,1,0,1,1,6,High
REC_1135,UAV Localization in Low-Altitude GNSS-Denied Environments Based on POI and Store Signage Text Matching in UAV Images,Liu Y.,2023,,10.3390/drones7070451,1,0,1,0,1,0,1,1,5,Medium
REC_1136,A Visual-Inertial Fusion Mapping and Localization System Using AprilTag in GNSS-Denied Scenes,Wu Z.,2023,,10.1007/978-981-99-6504-5_23,1,1,1,0,1,0,1,1,6,High
REC_1137,"Integrated guidance, navigation, and control system for a UAV in a GPS denied environment",Hong J.-H.,2018,,10.5220/0006908204400447,1,1,0,0,0,0,1,1,4,Medium
REC_1138,Visual Simultaneous Localization and Mapping (vSLAM) of Driverless Car in GPS-Denied Areas †,Kanwal A.,2021,,10.3390/engproc2021012049,1,1,1,1,0,1,1,1,7,High
REC_1139,Vision-controlled micro flying robots: From system design to autonomous navigation and mapping in GPS-denied environments,Scaramuzza D.,2014,,10.1109/MRA.2014.2322295,1,1,0,0,1,0,1,1,5,Medium
REC_1140,UAV navigation in large-scale GPS-denied bridge environments using fiducial marker-corrected stereo visual-inertial localisation,Wang F.,2023,,10.1016/j.autcon.2023.105139,1,1,1,1,1,1,1,1,8,High
REC_1141,"A ROS Multi-Tier UAV Localization Module Based on GNSS, Inertial and Visual-Depth Data",Antonopoulos A.,2022,,10.3390/drones6060135,1,0,0,0,1,1,1,1,5,Medium
REC_1142,Dual Quaternion-Based Unscented Kalman Filter with Visual Inertial Odometry for navigation in GPS-denied environments,Khalifa M.,2026,,10.1016/j.measurement.2026.121964,1,1,1,1,1,1,1,1,8,High
REC_1143,Multi-Robot Cooperative 3D Frontier Exploration Using Stereo Camera Based Mapping in GPS-Denied Environments,Yadav R.,2026,,10.2514/6.2026-0859,1,1,0,0,0,0,1,1,4,Medium
REC_1144,Mobile robot motion control and autonomous navigation in GPS-denied outdoor environments using 3D laser scanning,Yang Q.,2019,,10.1108/AA-02-2018-029,1,0,1,0,1,0,1,1,5,Medium
REC_1145,Enhancing Integrated Navigation with a Self-Attention LSTM Hybrid Network for UAVs in GNSS-Denied Environments,Wang Z.,2025,,10.3390/drones9040279,1,0,1,1,1,0,1,1,6,High
REC_1146,Micro-radar and UWB aided UAV navigation in GNSS denied environment,Zahran S.,2018,,10.5194/isprs-archives-XLII-1-469-2018,1,1,1,0,1,0,1,1,6,High
REC_1147,LiDAR-Based High-Precision Mapping and GNSS-Denied Localiztion for UAV,Tu Z.,2023,,10.1007/978-981-99-0479-2_275,1,1,0,0,1,0,1,1,5,Medium
REC_1148,UAV-Based Structural Health Monitoring Using a Two-Stage CNN Model with Lighthouse Localization in GNSS-Denied Environments,Chu T.S.C.,2025,,10.28991/HIJ-2025-06-02-03,1,0,1,0,1,0,1,1,5,Medium
REC_1149,Simultaneous Localization and Mapping using Sensor Fusion for UAV Navigation in GPS-Denied Environments,Ramirez R.,2026,,10.2514/6.2026-0855,1,1,0,0,1,1,1,1,6,High
REC_1150,NaviLoc: Trajectory-Level Visual Localization for GNSS-Denied UAV Navigation,Shpagin P.,2026,,10.3390/drones10020097,1,0,1,1,1,1,1,1,7,High
REC_1151,A Heterogeneous Multirobot System for Autonomous Object Retrieval in Challenging GNSS-Denied Maritime Environment,Chen Q.,2025,,10.1002/rob.70011,1,0,0,0,1,1,1,1,5,Medium
REC_1152,An Online Solution of LiDAR Scan Matching Aided Inertial Navigation System for Indoor Mobile Mapping,Niu X.,2017,,10.1155/2017/4802159,1,1,1,1,0,0,1,1,6,High
REC_1153,UAV Sensor Data Fusion for Localization Using Adaptive Multiscale Feature Matching Mechanisms Under GPS-Deprived Environment,Wang Y.-S.,2025,,10.3390/aerospace12121048,1,1,1,1,1,0,1,1,7,High
REC_1154,A Generic Plug and Play Navigation Fusion Strategy for Land Vehicles in GNSS Denied Environment,Lai J.,2019,,10.16356/j.1005-1120.2019.02.002,1,1,1,1,0,0,1,1,6,High
REC_1155,Relative Navigation of UAV Swarm in a GPS Denied Environment1,Belfadel D.,2023,,10.1117/12.2664917,1,1,0,0,0,0,1,1,4,Medium
REC_1156,Georeferenced UAV Localization in Mountainous Terrain Under GNSS-Denied Conditions,Lee I.,2025,,10.3390/drones9100709,1,1,1,1,1,0,1,1,7,High
REC_1157,Vision-based heading estimation for navigation of a micro-aerial vehicle in GNSS-denied staircase environment using vanishing point,Anbarasu B.,2024,,10.1007/s42401-024-00282-5,1,1,1,1,0,1,1,1,7,High
REC_1158,Neural Network-Based SLAM/GNSS Fusion Localization Algorithm for Agricultural Robots in Orchard GNSS-Degraded or Denied Environments,Zhou H.,2025,,10.3390/agriculture15151612,1,0,1,1,1,0,1,1,6,High
REC_1159,GPS-Denied Navigation Aided by Synthetic Aperture Radar Using the Range-Doppler Algorithm,Lindstrom C.,2022,,10.33012/navi.533,1,1,1,0,0,0,1,1,5,Medium
REC_1160,Towards Large-Scale Relative Localization in Multi-Robot Systems with Dynamic UWB Role Allocation,Moron P.T.,2022,,10.1109/ICRAE56463.2022.10054614,1,1,1,0,1,0,1,1,6,High
REC_1161,Lidar Inertial Odometry and Mapping for Autonomous Vehicle in GPS-Denied Parking Lot,Chen X.,2020,,10.4271/2020-01-0103,1,1,1,1,1,0,1,1,7,High
REC_1162,Enhanced deep reinforcement learning for integrated navigation in multi-UAV systems,CAO Z.,2025,,10.1016/j.cja.2025.103497,1,1,0,0,1,0,1,1,5,Medium
REC_1163,A comparative study of TERCOM-EKF and ViSensorRF for UAV localization in GNSS-denied environments,Jarraya I.,2026,,10.1016/j.rineng.2025.108279,1,1,1,0,0,1,1,1,6,High
REC_1164,Lightweight and accurate infrared rangefinder-fused LiDAR-inertial localization for UAV-based bridge inspection in GPS-denied environments,Kong A.,2026,,10.1016/j.measurement.2025.118983,1,1,1,1,1,1,1,1,8,High
REC_1165,UAV Localization in GPS-Denied Environments: A Review,Wu Y.,2026,,10.1109/TSMC.2026.3708505,1,0,1,0,1,0,1,1,5,Medium
REC_1166,VIO-UWB-Based Collaborative Localization and Dense Scene Reconstruction within Heterogeneous Multi-Robot Systems,Queralta J.P.,2022,,10.1109/ICARM54641.2022.9959470,1,1,0,0,0,0,1,1,4,Medium
REC_1167,APF-Driven Lightweight UAV Swarm Trajectory Optimization in GNSS-Denied Air–Terrestrial Navigation,Guo R.,2026,,10.3390/electronics15061207,1,1,1,1,0,0,1,1,6,High
REC_1168,Self-localization of tethered drones without a cable force sensor in GPS-denied environments,Al-Radaideh A.,2021,,10.3390/drones5040135,1,1,1,1,0,0,1,1,6,High
REC_1169,AI-Enhanced Thermal–Visual–Inertial Odometry and Autonomous Planning for GPS-Denied Search-and- Rescue Robotics,Almalkawi I.T.,2026,,10.3390/s26082462,1,1,1,0,0,1,1,1,6,High
REC_1170,Simultaneous Localization and Mapping (SLAM) and Data Fusion in Unmanned Aerial Vehicles: Recent Advances and Challenges,Gupta A.,2022,,10.3390/drones6040085,1,1,0,0,0,0,1,1,4,Medium
REC_1171,"LiDAR-Based Multi-Modal UAV Navigation Dataset for Robust Benchmarking in Complex-Structured, GNSS-Denied Industrial Environments",Qiu Z.,2026,,10.3390/drones10080611,1,1,0,1,0,0,1,1,5,Medium
REC_1172,LiDAR Inertial Mapping of Non-Manhattan Topologies for UAV-Based Aircraft Inspection in GNSS-Denied Environments,Pugliese R.,2022,,10.1016/j.ifacol.2023.01.132,1,1,0,0,0,1,1,1,5,Medium
REC_1173,2D LIDAR SLAM Localization System for a Mobile Robotic Platform in GPS Denied Environment,Raikwar S.,2023,,10.1007/s42853-023-00176-y,1,1,1,0,0,0,1,1,5,Medium
REC_1174,TerraSLAM: Towards GPS-Denied Localization,Xu J.,2025,,10.1145/3711875.3729144,1,0,1,1,0,0,1,1,5,Medium
REC_1175,Deep Learning for Autonomous UAV Navigation: Multi-Modal Visual-Inertial Pose Estimation in GPS-Denied Environments,Izadbakhsh S.,2026,,10.5194/isprs-annals-X-4-W8-2025-389-2026,1,1,1,1,1,0,1,1,7,High
REC_1176,Road Semantic-Enhanced Land Vehicle Integrated Navigation in GNSS Denied Environments,Zhang Q.,2024,,10.1109/TITS.2024.3449892,1,1,1,0,0,0,1,1,5,Medium
REC_1177,Monocular Vision-aided Depth Measurement from RGB Images for Autonomous UAV Navigation,Padhy R.P.,2023,,10.1145/3550485,1,1,1,0,0,0,1,1,5,Medium
REC_1178,Aerial-Ground Robots Collaborative 3D Mapping in GNSS-Denied Environments,Yue Y.,2022,,10.1109/ICRA46639.2022.9812319,1,0,1,0,0,0,1,1,4,Medium
REC_1179,"A comparison of SWaP-limited, visual-inertial odometry systems for GPS-denied navigation",Mise O.,2020,,10.1117/12.2554456,1,0,1,0,0,0,1,1,4,Medium
REC_1180,Error Modelling and Optimal Estimation of Laser Scanning Aided Inertial Navigation System in GNSS-Denied Environments,Liu W.I.,2019,,10.1017/S037346331800084X,1,0,1,1,1,0,1,1,6,High
REC_1181,Positioning System for UAV Precision Tasks Near Walls in GPS Denied and Metallic Environments,Orjales F.,2020,,10.1007/978-3-030-36150-1_26,1,1,1,0,0,0,1,1,5,Medium
REC_1182,An Aerial and Ground Multi-Agent Cooperative Location Framework in GNSS-Challenged Environments,Xu H.,2022,,10.3390/rs14195055,1,1,1,1,0,0,1,1,6,High
REC_1183,Co-Operatively Increasing Smoothing and Mapping Based on Switching Function,Wang R.,2024,,10.3390/app14041543,1,1,1,0,0,0,1,1,5,Medium
